baking a cake.csv.xml,workerId,lhs_script, rhs_script,lhs_item, result, goldenStandard,Outlier/stable
going on a train.csv.xml,A37WDOIQH6JM6V,67,66,3,8,8,
going on a train.csv.xml,A3FHFGC3V9B3OJ,67,66,3,8,8,
going on a train.csv.xml,A248G7WMC2OS7F,67,58,5,8,,o
going on a train.csv.xml,A2TJL8RPX552CB,67,58,5,8,,o
going on a train.csv.xml,A3MEXVF979S444,67,58,5,8,,o
going on a train.csv.xml,A2TJL8RPX552CB,67,60,5,8,,o
going on a train.csv.xml,A37WDOIQH6JM6V,67,60,5,8,,o
going on a train.csv.xml,A3MEXVF979S444,67,60,5,8,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,67,66,5,between_11_12,,o
going on a train.csv.xml,A37WDOIQH6JM6V,67,66,5,11,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,67,66,5,11,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,69,58,5,noLinkingPossible,,o
going on a train.csv.xml,A37WDOIQH6JM6V,69,58,5,between_5_6,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,69,58,5,noLinkingPossible,,o
going on a train.csv.xml,A2TJL8RPX552CB,69,60,5,before_1,,o
going on a train.csv.xml,A37WXDYYT7RCZ0,69,60,5,between_5_6,,o
going on a train.csv.xml,A3MEXVF979S444,69,60,5,before_1,,o
going on a train.csv.xml,A248G7WMC2OS7F,69,66,5,between_1_2,,o
going on a train.csv.xml,A2P065E9CYMYJL,69,66,5,noLinkingPossible,,o
going on a train.csv.xml,A2TJL8RPX552CB,69,66,5,between_7_8,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,69,58,6,noLinkingPossible,,o
going on a train.csv.xml,A37WDOIQH6JM6V,69,58,6,between_9_10,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,69,58,6,2,,o
going on a train.csv.xml,A2TJL8RPX552CB,69,60,6,between_3_4,,o
going on a train.csv.xml,A37WXDYYT7RCZ0,69,60,6,between_5_6,,o
going on a train.csv.xml,A3MEXVF979S444,69,60,6,between_3_4,,o
going on a train.csv.xml,A248G7WMC2OS7F,69,66,6,between_8_9,,o
going on a train.csv.xml,A2P065E9CYMYJL,69,66,6,3,,o
going on a train.csv.xml,A2TJL8RPX552CB,69,66,6,between_8_9,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,69,58,7,10,10,
going on a train.csv.xml,A37WDOIQH6JM6V,69,58,7,10,10,
going on a train.csv.xml,ARVXIBUCA8WDZ,69,58,7,10,10,
going on a train.csv.xml,A2TJL8RPX552CB,69,60,7,between_5_6,,
going on a train.csv.xml,A37WXDYYT7RCZ0,69,60,7,between_5_6,,
going on a train.csv.xml,A3MEXVF979S444,69,60,7,between_4_5,,
going on a train.csv.xml,A248G7WMC2OS7F,69,66,7,between_10_11,,
going on a train.csv.xml,A2P065E9CYMYJL,69,66,7,noLinkingPossible,,
going on a train.csv.xml,A2TJL8RPX552CB,69,66,7,between_9_10,,
going on a train.csv.xml,A1FKZ2HY4XKMG1,69,58,10,noLinkingPossible,,o
going on a train.csv.xml,A37WDOIQH6JM6V,69,58,10,between_10_11,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,69,58,10,9,,o
going on a train.csv.xml,A2TJL8RPX552CB,69,60,10,between_8_9,,o
going on a train.csv.xml,A37WXDYYT7RCZ0,69,60,10,between_8_9,,o
going on a train.csv.xml,A3MEXVF979S444,69,60,10,between_8_9,,o
going on a train.csv.xml,A248G7WMC2OS7F,69,66,10,between_11_12,,o
going on a train.csv.xml,A2P065E9CYMYJL,69,66,10,7,,o
going on a train.csv.xml,A2TJL8RPX552CB,69,66,10,between_11_12,,o
going on a train.csv.xml,A1AQK667NBERJ1,70,58,1,before_1,,
going on a train.csv.xml,A1R4KVYEV07CAJ,70,58,1,before_1,,
going on a train.csv.xml,AFDC9A6Z60W2Z,70,58,1,before_1,,
going on a train.csv.xml,A2P065E9CYMYJL,70,60,1,noLinkingPossible,,
going on a train.csv.xml,A3MEXVF979S444,70,60,1,before_1,,
going on a train.csv.xml,APXNY64HXO08K,70,60,1,noLinkingPossible,,
going on a train.csv.xml,A3MEXVF979S444,70,66,1,before_1,,
going on a train.csv.xml,AO0CQ0WT4FT7T,70,66,1,before_1,,
going on a train.csv.xml,ARVXIBUCA8WDZ,70,66,1,noLinkingPossible,,
going on a train.csv.xml,A1AQK667NBERJ1,70,58,5,between_2_3,,o
going on a train.csv.xml,A1R4KVYEV07CAJ,70,58,5,between_5_6,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,70,58,5,between_4_5,,o
going on a train.csv.xml,A2P065E9CYMYJL,70,60,5,noLinkingPossible,,o
going on a train.csv.xml,A3MEXVF979S444,70,60,5,noLinkingPossible,,o
going on a train.csv.xml,APXNY64HXO08K,70,60,5,noLinkingPossible,,o
going on a train.csv.xml,A3MEXVF979S444,70,66,5,between_6_7,,o
going on a train.csv.xml,AO0CQ0WT4FT7T,70,66,5,between_7_8,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,70,66,5,noLinkingPossible,,o
going on a train.csv.xml,A1AQK667NBERJ1,70,58,7,8,,o
going on a train.csv.xml,A1R4KVYEV07CAJ,70,58,7,7,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,70,58,7,8,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,70,58,7,7,,o
going on a train.csv.xml,A2P065E9CYMYJL,70,60,7,7,,o
going on a train.csv.xml,A3MEXVF979S444,70,60,7,8,,o
going on a train.csv.xml,APXNY64HXO08K,70,60,7,8,,o
going on a train.csv.xml,A3MEXVF979S444,70,66,7,11,,o
going on a train.csv.xml,AO0CQ0WT4FT7T,70,66,7,11,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,70,66,7,11,,o
going on a train.csv.xml,A1AQK667NBERJ1,70,58,8,9,,o
going on a train.csv.xml,A1R4KVYEV07CAJ,70,58,8,9,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,70,58,8,11,,o
going on a train.csv.xml,A2P065E9CYMYJL,70,60,8,9,,o
going on a train.csv.xml,A3MEXVF979S444,70,60,8,9,,o
going on a train.csv.xml,APXNY64HXO08K,70,60,8,9,,o
going on a train.csv.xml,A3MEXVF979S444,70,66,8,12,,o
going on a train.csv.xml,AO0CQ0WT4FT7T,70,66,8,12,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,70,66,8,12,,o
going on a train.csv.xml,A1AQK667NBERJ1,70,58,10,after_13,,o
going on a train.csv.xml,A1R4KVYEV07CAJ,70,58,10,between_11_12,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,70,58,10,after_13,,o
going on a train.csv.xml,A2P065E9CYMYJL,70,60,10,noLinkingPossible,,o
going on a train.csv.xml,A3MEXVF979S444,70,60,10,between_10_11,,o
going on a train.csv.xml,APXNY64HXO08K,70,60,10,noLinkingPossible,,o
going on a train.csv.xml,A3MEXVF979S444,70,66,10,after_13,,o
going on a train.csv.xml,AO0CQ0WT4FT7T,70,66,10,after_13,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,70,66,10,noLinkingPossible,,o
going on a train.csv.xml,A1MHGD46DB5Z7H,71,58,1,2,,o
going on a train.csv.xml,A2F79GFUWU5O96,71,58,1,before_1,,o
going on a train.csv.xml,A2TJL8RPX552CB,71,58,1,2,,o
going on a train.csv.xml,A1MHGD46DB5Z7H,71,60,1,3,,o
going on a train.csv.xml,A2TJL8RPX552CB,71,60,1,3,,o
going on a train.csv.xml,APXNY64HXO08K,71,60,1,3,,o
going on a train.csv.xml,A14HW8I4RYHNC4,71,66,1,3,,o
going on a train.csv.xml,A3MEXVF979S444,71,66,1,3,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,71,66,1,3,,o
going on a train.csv.xml,A1MHGD46DB5Z7H,71,58,3,between_7_8,,o
going on a train.csv.xml,A2F79GFUWU5O96,71,58,3,between_6_7,,o
going on a train.csv.xml,A2TJL8RPX552CB,71,58,3,between_7_8,,o
going on a train.csv.xml,A1MHGD46DB5Z7H,71,60,3,between_7_8,,o
going on a train.csv.xml,A2TJL8RPX552CB,71,60,3,between_7_8,,o
going on a train.csv.xml,APXNY64HXO08K,71,60,3,noLinkingPossible,,o
going on a train.csv.xml,A14HW8I4RYHNC4,71,66,3,noLinkingPossible,,o
going on a train.csv.xml,A3MEXVF979S444,71,66,3,between_9_10,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,71,66,3,between_10_11,,o
going on a train.csv.xml,A1MHGD46DB5Z7H,71,58,4,8,,o
going on a train.csv.xml,A2F79GFUWU5O96,71,58,4,8,,o
going on a train.csv.xml,A2TJL8RPX552CB,71,58,4,8,,o
going on a train.csv.xml,A1MHGD46DB5Z7H,71,60,4,8,,o
going on a train.csv.xml,A2TJL8RPX552CB,71,60,4,8,,o
going on a train.csv.xml,APXNY64HXO08K,71,60,4,8,,o
going on a train.csv.xml,A14HW8I4RYHNC4,71,66,4,11,,o
going on a train.csv.xml,A3MEXVF979S444,71,66,4,11,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,71,66,4,11,,o
going on a train.csv.xml,A2SEAYIAJR2YD5,72,58,2,2,,o
going on a train.csv.xml,A3MEXVF979S444,72,58,2,2,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,72,58,2,2,,o
going on a train.csv.xml,A2O19SRDLSQDP6,72,60,2,3,,o
going on a train.csv.xml,A3MEXVF979S444,72,60,2,3,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,72,60,2,3,,o
going on a train.csv.xml,A2F79GFUWU5O96,72,66,2,3,,o
going on a train.csv.xml,APXNY64HXO08K,72,66,2,3,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,72,66,2,3,,o
going on a train.csv.xml,A2SEAYIAJR2YD5,72,58,3,between_2_3,,o
going on a train.csv.xml,A3MEXVF979S444,72,58,3,3,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,72,58,3,between_2_3,,o
going on a train.csv.xml,A2O19SRDLSQDP6,72,60,3,between_4_5,,o
going on a train.csv.xml,A3MEXVF979S444,72,60,3,4,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,72,60,3,4,,o
going on a train.csv.xml,A2F79GFUWU5O96,72,66,3,6,,o
going on a train.csv.xml,APXNY64HXO08K,72,66,3,6,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,72,66,3,6,,o
going on a train.csv.xml,A2SEAYIAJR2YD5,72,58,6,7,,o
going on a train.csv.xml,A3MEXVF979S444,72,58,6,8,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,72,58,6,between_7_8,,o
going on a train.csv.xml,A2O19SRDLSQDP6,72,60,6,7,,o
going on a train.csv.xml,A3MEXVF979S444,72,60,6,8,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,72,60,6,7,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,72,60,6,8,,o
going on a train.csv.xml,A2F79GFUWU5O96,72,66,6,10,,o
going on a train.csv.xml,APXNY64HXO08K,72,66,6,10,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,72,66,6,11,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,72,66,6,10,,o
going on a train.csv.xml,A2SEAYIAJR2YD5,72,58,7,between_8_9,,o
going on a train.csv.xml,A3MEXVF979S444,72,58,7,10,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,72,58,7,10,,o
going on a train.csv.xml,A2O19SRDLSQDP6,72,60,7,between_8_9,,o
going on a train.csv.xml,A3MEXVF979S444,72,60,7,between_8_9,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,72,60,7,noLinkingPossible,,o
going on a train.csv.xml,A2F79GFUWU5O96,72,66,7,between_11_12,,o
going on a train.csv.xml,APXNY64HXO08K,72,66,7,noLinkingPossible,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,72,66,7,between_11_12,,o
going on a train.csv.xml,A37WDOIQH6JM6V,73,58,2,between_6_7,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,73,58,2,between_6_7,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,73,58,2,noLinkingPossible,,o
going on a train.csv.xml,A2P065E9CYMYJL,73,60,2,noLinkingPossible,,o
going on a train.csv.xml,A2TBXASXZIRNNW,73,60,2,between_7_8,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,73,60,2,noLinkingPossible,,o
going on a train.csv.xml,A34DWBBWZRLO1X,73,66,2,between_9_10,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,73,66,2,noLinkingPossible,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,73,66,2,10,,o
going on a train.csv.xml,A37WDOIQH6JM6V,73,58,3,8,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,73,58,3,8,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,73,58,3,8,,o
going on a train.csv.xml,A2P065E9CYMYJL,73,60,3,8,,o
going on a train.csv.xml,A2TBXASXZIRNNW,73,60,3,8,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,73,60,3,8,,o
going on a train.csv.xml,A34DWBBWZRLO1X,73,66,3,11,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,73,66,3,11,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,73,66,3,11,,o
going on a train.csv.xml,A37WDOIQH6JM6V,73,58,4,between_9_10,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,73,58,4,11,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,73,58,4,between_11_12,,o
going on a train.csv.xml,A2P065E9CYMYJL,73,60,4,noLinkingPossible,,o
going on a train.csv.xml,A2TBXASXZIRNNW,73,60,4,between_8_9,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,73,60,4,9,,o
going on a train.csv.xml,A34DWBBWZRLO1X,73,66,4,between_11_12,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,73,66,4,12,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,73,66,4,12,,o
going on a train.csv.xml,A37WDOIQH6JM6V,73,58,5,between_9_10,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,73,58,5,11,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,73,58,5,noLinkingPossible,,o
going on a train.csv.xml,A2P065E9CYMYJL,73,60,5,noLinkingPossible,,o
going on a train.csv.xml,A2TBXASXZIRNNW,73,60,5,between_8_9,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,73,60,5,noLinkingPossible,,o
going on a train.csv.xml,A34DWBBWZRLO1X,73,66,5,between_11_12,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,73,66,5,noLinkingPossible,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,73,66,5,12,,o
going on a train.csv.xml,A248G7WMC2OS7F,75,58,2,before_1,,o
going on a train.csv.xml,A3MEXVF979S444,75,58,2,before_1,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,75,58,2,noLinkingPossible,,o
going on a train.csv.xml,A110KENBXU7SUJ,75,60,2,between_1_2,,o
going on a train.csv.xml,A1RDQFNF6LD25Z,75,60,2,between_1_2,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,75,60,2,noLinkingPossible,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,75,66,2,noLinkingPossible,,o
going on a train.csv.xml,A37WDOIQH6JM6V,75,66,2,before_1,,o
going on a train.csv.xml,A3MEXVF979S444,75,66,2,before_1,,o
going on a train.csv.xml,A248G7WMC2OS7F,75,58,4,between_2_3,,o
going on a train.csv.xml,A3MEXVF979S444,75,58,4,between_3_4,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,75,58,4,10,,o
going on a train.csv.xml,A110KENBXU7SUJ,75,60,4,between_4_5,,o
going on a train.csv.xml,A1RDQFNF6LD25Z,75,60,4,between_3_4,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,75,60,4,noLinkingPossible,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,75,66,4,noLinkingPossible,,o
going on a train.csv.xml,A37WDOIQH6JM6V,75,66,4,between_5_6,,o
going on a train.csv.xml,A3MEXVF979S444,75,66,4,between_3_4,,o
going on a train.csv.xml,A248G7WMC2OS7F,75,58,5,4,,o
going on a train.csv.xml,A3MEXVF979S444,75,58,5,between_3_4,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,75,58,5,4,,o
going on a train.csv.xml,A110KENBXU7SUJ,75,60,5,5,,o
going on a train.csv.xml,A1RDQFNF6LD25Z,75,60,5,between_4_5,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,75,60,5,4,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,75,66,5,6,,o
going on a train.csv.xml,A37WDOIQH6JM6V,75,66,5,between_6_7,,o
going on a train.csv.xml,A3MEXVF979S444,75,66,5,between_6_7,,o
going on a train.csv.xml,A2TJL8RPX552CB,76,58,2,before_1,,
going on a train.csv.xml,A3FHFGC3V9B3OJ,76,58,2,noLinkingPossible,,
going on a train.csv.xml,ARVXIBUCA8WDZ,76,58,2,noLinkingPossible,,
going on a train.csv.xml,A1FKZ2HY4XKMG1,76,60,2,noLinkingPossible,,
going on a train.csv.xml,A2SEAYIAJR2YD5,76,60,2,before_1,,
going on a train.csv.xml,ARVXIBUCA8WDZ,76,60,2,before_1,,
going on a train.csv.xml,A34DWBBWZRLO1X,76,66,2,before_1,,
going on a train.csv.xml,AIQB7XXL5K2FR,76,66,2,between_1_2,,
going on a train.csv.xml,ARVXIBUCA8WDZ,76,66,2,between_1_2,,
going on a train.csv.xml,A2TJL8RPX552CB,76,58,4,between_1_2,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,76,58,4,2,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,76,58,4,1,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,76,60,4,noLinkingPossible,,o
going on a train.csv.xml,A2SEAYIAJR2YD5,76,60,4,between_3_4,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,76,60,4,between_1_2,,o
going on a train.csv.xml,A34DWBBWZRLO1X,76,66,4,between_2_3,,o
going on a train.csv.xml,AIQB7XXL5K2FR,76,66,4,3,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,76,66,4,2,,o
going on a train.csv.xml,A2TJL8RPX552CB,76,58,6,6,6,
going on a train.csv.xml,A3FHFGC3V9B3OJ,76,58,6,6,6,
going on a train.csv.xml,ARVXIBUCA8WDZ,76,58,6,6,6,
going on a train.csv.xml,A1FKZ2HY4XKMG1,76,60,6,6,6,
going on a train.csv.xml,A2SEAYIAJR2YD5,76,60,6,6,6,
going on a train.csv.xml,ARVXIBUCA8WDZ,76,60,6,6,6,
going on a train.csv.xml,A34DWBBWZRLO1X,76,66,6,8,8,
going on a train.csv.xml,AIQB7XXL5K2FR,76,66,6,8,8,
going on a train.csv.xml,ARVXIBUCA8WDZ,76,66,6,8,8,
going on a train.csv.xml,A1FKZ2HY4XKMG1,77,58,2,noLinkingPossible,,o
going on a train.csv.xml,A2WF8JGMNB4UEN,77,58,2,before_1,,o
going on a train.csv.xml,A3MEXVF979S444,77,58,2,before_1,,o
going on a train.csv.xml,A1RDQFNF6LD25Z,77,60,2,before_1,,o
going on a train.csv.xml,A3MEXVF979S444,77,60,2,before_1,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,77,60,2,before_1,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,77,66,2,noLinkingPossible,,o
going on a train.csv.xml,A248G7WMC2OS7F,77,66,2,before_1,,o
going on a train.csv.xml,AO0CQ0WT4FT7T,77,66,2,between_1_2,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,77,58,10,noLinkingPossible,,o
going on a train.csv.xml,A2WF8JGMNB4UEN,77,58,10,between_8_9,,o
going on a train.csv.xml,A3MEXVF979S444,77,58,10,between_8_9,,o
going on a train.csv.xml,A1RDQFNF6LD25Z,77,60,10,between_8_9,,o
going on a train.csv.xml,A3MEXVF979S444,77,60,10,between_8_9,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,77,60,10,between_8_9,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,77,66,10,noLinkingPossible,,o
going on a train.csv.xml,A248G7WMC2OS7F,77,66,10,between_11_12,,o
going on a train.csv.xml,AO0CQ0WT4FT7T,77,66,10,between_8_9,,o
going on a train.csv.xml,A110KENBXU7SUJ,78,58,1,between_1_2,,o
going on a train.csv.xml,A3MEXVF979S444,78,58,1,between_1_2,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,78,58,1,2,,o
going on a train.csv.xml,A2P065E9CYMYJL,78,60,1,2,,o
going on a train.csv.xml,A2TJL8RPX552CB,78,60,1,2,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,78,60,1,2,,o
going on a train.csv.xml,A1R4KVYEV07CAJ,78,66,1,between_2_3,,o
going on a train.csv.xml,A2P065E9CYMYJL,78,66,1,3,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,78,66,1,between_2_3,,o
going on a train.csv.xml,A110KENBXU7SUJ,78,58,2,2,,o
going on a train.csv.xml,A3MEXVF979S444,78,58,2,between_1_2,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,78,58,2,noLinkingPossible,,o
going on a train.csv.xml,A2P065E9CYMYJL,78,60,2,noLinkingPossible,,o
going on a train.csv.xml,A2TJL8RPX552CB,78,60,2,between_2_3,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,78,60,2,3,,o
going on a train.csv.xml,A1R4KVYEV07CAJ,78,66,2,between_2_3,,o
going on a train.csv.xml,A2P065E9CYMYJL,78,66,2,noLinkingPossible,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,78,66,2,3,,o
going on a train.csv.xml,A110KENBXU7SUJ,78,58,3,2,,o
going on a train.csv.xml,A3MEXVF979S444,78,58,3,between_1_2,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,78,58,3,between_1_2,,o
going on a train.csv.xml,A2P065E9CYMYJL,78,60,3,noLinkingPossible,,o
going on a train.csv.xml,A2TJL8RPX552CB,78,60,3,3,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,78,60,3,3,,o
going on a train.csv.xml,A1R4KVYEV07CAJ,78,66,3,4,,o
going on a train.csv.xml,A2P065E9CYMYJL,78,66,3,noLinkingPossible,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,78,66,3,4,,o
going on a train.csv.xml,A110KENBXU7SUJ,78,58,4,2,,o
going on a train.csv.xml,A3MEXVF979S444,78,58,4,2,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,78,58,4,2,,o
going on a train.csv.xml,A2P065E9CYMYJL,78,60,4,3,,o
going on a train.csv.xml,A2TJL8RPX552CB,78,60,4,between_3_4,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,78,60,4,3,,o
going on a train.csv.xml,A1R4KVYEV07CAJ,78,66,4,between_4_5,,o
going on a train.csv.xml,A2P065E9CYMYJL,78,66,4,3,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,78,66,4,between_4_5,,o
going on a train.csv.xml,A110KENBXU7SUJ,78,58,5,3,,o
going on a train.csv.xml,A3MEXVF979S444,78,58,5,3,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,78,58,5,3,,o
going on a train.csv.xml,A2P065E9CYMYJL,78,60,5,noLinkingPossible,,o
going on a train.csv.xml,A2TJL8RPX552CB,78,60,5,4,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,78,60,5,4,,o
going on a train.csv.xml,A1R4KVYEV07CAJ,78,66,5,6,,o
going on a train.csv.xml,A2P065E9CYMYJL,78,66,5,5,,o
going on a train.csv.xml,AFDC9A6Z60W2Z,78,66,5,6,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,79,58,1,noLinkingPossible,,o
going on a train.csv.xml,A1RDQFNF6LD25Z,79,58,1,before_1,,o
going on a train.csv.xml,A2TJL8RPX552CB,79,58,1,before_1,,o
going on a train.csv.xml,A248G7WMC2OS7F,79,60,1,before_1,,o
going on a train.csv.xml,A2WF8JGMNB4UEN,79,60,1,before_1,,o
going on a train.csv.xml,APXNY64HXO08K,79,60,1,noLinkingPossible,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,79,66,1,noLinkingPossible,,o
going on a train.csv.xml,A37WDOIQH6JM6V,79,66,1,between_1_2,,o
going on a train.csv.xml,A3MEXVF979S444,79,66,1,between_1_2,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,79,58,4,6,6,
going on a train.csv.xml,A1RDQFNF6LD25Z,79,58,4,6,6,
going on a train.csv.xml,A2TJL8RPX552CB,79,58,4,6,6,
going on a train.csv.xml,A248G7WMC2OS7F,79,60,4,6,6,
going on a train.csv.xml,A2WF8JGMNB4UEN,79,60,4,6,6,
going on a train.csv.xml,APXNY64HXO08K,79,60,4,6,6,
going on a train.csv.xml,A1FKZ2HY4XKMG1,79,66,4,8,8,
going on a train.csv.xml,A37WDOIQH6JM6V,79,66,4,8,8,
going on a train.csv.xml,A3MEXVF979S444,79,66,4,8,8,
going on a train.csv.xml,A37WDOIQH6JM6V,80,58,2,between_1_2,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,80,58,2,noLinkingPossible,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,80,58,2,between_1_2,,o
going on a train.csv.xml,A248G7WMC2OS7F,80,60,2,2,,o
going on a train.csv.xml,A2TJL8RPX552CB,80,60,2,2,,o
going on a train.csv.xml,APXNY64HXO08K,80,60,2,2,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,80,66,2,noLinkingPossible,,o
going on a train.csv.xml,A3MEXVF979S444,80,66,2,between_2_3,,o
going on a train.csv.xml,AIQB7XXL5K2FR,80,66,2,2,,o
going on a train.csv.xml,A37WDOIQH6JM6V,80,58,4,between_3_4,,o
going on a train.csv.xml,A3FHFGC3V9B3OJ,80,58,4,3,,o
going on a train.csv.xml,ARVXIBUCA8WDZ,80,58,4,3,,o
going on a train.csv.xml,A248G7WMC2OS7F,80,60,4,4,,o
going on a train.csv.xml,A2TJL8RPX552CB,80,60,4,between_3_4,,o
going on a train.csv.xml,APXNY64HXO08K,80,60,4,noLinkingPossible,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,80,66,4,noLinkingPossible,,o
going on a train.csv.xml,A3MEXVF979S444,80,66,4,between_5_6,,o
going on a train.csv.xml,AIQB7XXL5K2FR,80,66,4,5,,o
going on a train.csv.xml,A2F79GFUWU5O96,81,58,2,between_1_2,,o
going on a train.csv.xml,A2P065E9CYMYJL,81,58,2,noLinkingPossible,,o
going on a train.csv.xml,APXNY64HXO08K,81,58,2,noLinkingPossible,,o
going on a train.csv.xml,A2F79GFUWU5O96,81,60,2,before_1,,o
going on a train.csv.xml,A2TJL8RPX552CB,81,60,2,between_2_3,,o
going on a train.csv.xml,A3MEXVF979S444,81,60,2,before_1,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,81,66,2,noLinkingPossible,,o
going on a train.csv.xml,A1RDQFNF6LD25Z,81,66,2,between_2_3,,o
going on a train.csv.xml,A2TJL8RPX552CB,81,66,2,before_1,,o
going on a train.csv.xml,A2F79GFUWU5O96,81,58,4,6,,o
going on a train.csv.xml,A2P065E9CYMYJL,81,58,4,6,,o
going on a train.csv.xml,APXNY64HXO08K,81,58,4,6,,o
going on a train.csv.xml,A2F79GFUWU5O96,81,60,4,6,,o
going on a train.csv.xml,A2TJL8RPX552CB,81,60,4,6,,o
going on a train.csv.xml,A3MEXVF979S444,81,60,4,6,,o
going on a train.csv.xml,A1FKZ2HY4XKMG1,81,66,4,8,,o
going on a train.csv.xml,A1RDQFNF6LD25Z,81,66,4,8,,o
going on a train.csv.xml,A2TJL8RPX552CB,81,66,4,8,,o
